Datetime,Tweet Id,Text,Username
2016-12-06 09:46:36+00:00,806072338173267968,Ilmkiduniya follow,BajwaGeneral
2016-12-06 09:42:50+00:00,806071393322467329,ISPR,BajwaGeneral
2016-12-06 09:40:45+00:00,806070865951457281,My tweeter name,BajwaGeneral
2016-12-06 09:38:32+00:00,806070310038540288,SET USERNAME@COMMANDO KAYANI,BajwaGeneral
