Datetime,Tweet Id,Text,Username
2016-11-27 10:46:32+00:00,802825932255928320,"We will remember u.
#ThanksRaheelSharif
#RaheelSharif
@AsimBajwaISPR
@ISPR_Official
https://t.co/x1zeZKWezI",QJaved_Bajwa
2016-11-27 10:45:52+00:00,802825761723969536,"We will remember u.
#ThanksRaheelSharif
#RaheelSharif
@AsimBajwaISPR
@ ISPR_Official
https://t.co/x1zeZKWezI",QJaved_Bajwa
2016-11-27 10:39:06+00:00,802824059792879616,#salam my all Pak Nation iam new army chief of pakistan.,QJaved_Bajwa
