Datetime,Tweet Id,Text,Username
2016-12-25 09:32:10+00:00,812954077579513856,https://t.co/S3OPqFONKy ujBPL1VkzMrOSUWmKTGFbhCpf2dIEQ3RXDoNJH7iqA64gv5xns,GenQamar_Bajwa
2016-12-21 09:31:15+00:00,811504292746170368,#Memoriesfrom2016 Will Be The End Of This Legendary Duo. COAS Raheel Sharif &amp; DG ISPR Asim Bajwa Will Forever Be Missed. #دل_نے_کہا https://t.co/EkfXmGmObW,GenQamar_Bajwa
2016-12-07 13:04:50+00:00,806484616521613313,Singer-turned-preacher Junaid Jamshed Died in a Plane Crash https://t.co/yYfQBKrse9,GenQamar_Bajwa
2016-12-02 08:17:21+00:00,804600326045057024,New COAS #QamarJavedBajwa meets Prime minster in PM House https://t.co/QmoFObD5Hp,GenQamar_Bajwa
2016-12-02 08:17:12+00:00,804600288132755456,New COAS #QamarJavedBajwa meets Prime minster in PM House,GenQamar_Bajwa
2016-12-02 08:16:08+00:00,804600022121742336,Gen #QamarJavedBajwa met @AsimBajwaISPR and @SAfridiOfficial https://t.co/AJoefkuGTE,GenQamar_Bajwa
2016-12-02 08:15:50+00:00,804599946469081088,Gen #QamarJavedBajwa met @AsimBajwaISPR and @SAfridiOfficial,GenQamar_Bajwa
2016-12-02 08:15:17+00:00,804599808833024000,"Thankyou for making Pakistan a better place to live. 
#ThankYouRaheelSharif  #JummaMubarak",GenQamar_Bajwa
2016-12-02 08:15:05+00:00,804599756718796800,Pakistan Military's core policies and values remain the same.  #JummaMubarak,GenQamar_Bajwa
2016-12-02 08:14:48+00:00,804599685549789184,Pakistan Military's core policies and values remain the same.,GenQamar_Bajwa
2016-11-27 14:18:08+00:00,802879180941692928,New Pak COAS #QamarJavedBajwa once served on a UN mission in Congo alongside a top Indian military leader.,GenQamar_Bajwa
2016-11-27 14:17:37+00:00,802879051698470912,#QamarJavedBajwa https://t.co/anPFTcGvtn,GenQamar_Bajwa
2016-11-27 14:17:15+00:00,802878961512513536,"16th COAS
From 16 Baloch 
In '16
#QamarjavedBajwa",GenQamar_Bajwa
2016-11-27 14:16:50+00:00,802878855237275652,This is pic is grave of Col. Mohammad Iqbal Bajwa. Father of Gen. #QamarJavedBajwa. Everybody can see Kalma shareef on it (1/2) https://t.co/3toYAQSZyP,GenQamar_Bajwa
2016-11-27 14:16:24+00:00,802878747582013440,#QamarJavedBajwa is set to take charge of the world’s sixth-largest army. https://t.co/MEbaxBZ4uS,GenQamar_Bajwa
2016-11-27 14:15:26+00:00,802878503779766272,"General Qamar Javed Bajwa HI(M) from the Baloch Regiment, 62nd PMA Long Course becomes the 16th Chief of the #Pakistan Army.",GenQamar_Bajwa
